geometry,name,id,latitude,longitude,category,vi
"POLYGON ((-3.7308056 40.3842193, -3.7305348 40.3843179, -3.7304 40.3840157, -3.730557 40.3839421, -3.7306313 40.383953, -3.7308056 40.3842193))",Plaza de Tarifa,park_919,40.38412505394924,-3.730591394713371,park,0.0
"POLYGON ((-3.5235788 40.4184492, -3.5236014 40.4184443, -3.5236422 40.4184355, -3.5243528 40.4182828, -3.5244013 40.4182721, -3.5253351 40.4180669, -3.5254732 40.4180367, -3.5262712 40.4178625, -3.5263243 40.4178509, -3.5263352 40.4178486, -3.5263417 40.4178448, -3.526346 40.4178398, -3.5263459 40.4178339, -3.5263426 40.4178267, -3.5263337 40.4178139, -3.5263227 40.417798, -3.5263182 40.4177874, -3.5263129 40.4177724, -3.5263109 40.4177636, -3.5263087 40.4177528, -3.5263075 40.417748, -3.5263059 40.4177361, -3.5263058 40.4177301, -3.5263052 40.4177218, -3.5263018 40.4177158, -3.5262976 40.4177131, -3.5262876 40.4177098, -3.5262784 40.4177112, -3.5243002 40.4181439, -3.5235953 40.418297, -3.5235499 40.4183069, -3.5235255 40.4183122, -3.523508 40.4183188, -3.5234991 40.418325, -3.5234915 40.4183338, -3.5234872 40.4183425, -3.5234848 40.4183523, -3.5234853 40.4183592, -3.5234901 40.4183719, -3.5235015 40.4184029, -3.5235111 40.4184294, -3.5235184 40.4184359, -3.5235278 40.4184407, -3.5235388 40.4184447, -3.5235513 40.4184481, -3.523566 40.418449, -3.5235788 40.4184492))",Bulevar Av. Algorta,park_920,40.41808455464175,-3.5249126400145503,park,0.0
"POLYGON ((-3.5321541 40.4219312, -3.5320637 40.4219525, -3.531846 40.421333, -3.5317696 40.4213512, -3.5317548 40.4213078, -3.5315059 40.4213593, -3.5315004 40.4213467, -3.5317789 40.4212848, -3.5318316 40.4212743, -3.5318599 40.4212677, -3.5318988 40.4212636, -3.5319249 40.421264, -3.5319577 40.4212657, -3.5319954 40.4212728, -3.5320253 40.4212838, -3.5320665 40.4213118, -3.532096 40.4213406, -3.5321127 40.4213791, -3.5321327 40.4214496, -3.532166 40.4215728, -3.5321722 40.4216468, -3.5321722 40.4217503, -3.5321541 40.4219312))",C/ Zumárraga,park_921,40.42155170752397,-3.5320153563192975,park,0.0
"POLYGON ((-3.7199856 40.4551244, -3.7198807 40.4550283, -3.7198244 40.4549021, -3.7197946 40.4547518, -3.7198023 40.4545161, -3.7198377 40.4544335, -3.7198942 40.4543101, -3.7198093 40.4542349, -3.7190564 40.4538259, -3.7190631 40.4538192, -3.7188234 40.4536916, -3.7187745 40.4536655, -3.7187735 40.4537085, -3.7187646 40.4537237, -3.7187608 40.4537335, -3.718754 40.4537454, -3.7187449 40.4537573, -3.718735 40.4537675, -3.7187214 40.4537782, -3.7187061 40.4537875, -3.7186792 40.4537996, -3.7186557 40.4538054, -3.7186353 40.4538082, -3.7186152 40.4538089, -3.7185957 40.4538074, -3.718575 40.453804, -3.718558 40.4537994, -3.7185499 40.4537967, -3.718542 40.4537971, -3.7185323 40.4537995, -3.7185236 40.453807, -3.7170572 40.4561737, -3.7168575 40.4565826, -3.7166607 40.4569968, -3.7165233 40.4573041, -3.7164903 40.4573779, -3.7164628 40.457441, -3.7163689 40.4576569, -3.7159846 40.4585739, -3.7172267 40.458962, -3.7173633 40.4590047, -3.7181799 40.4592599, -3.7183885 40.4593247, -3.7184456 40.4593446, -3.7185825 40.4593871, -3.718593 40.4593908, -3.7185908 40.4593949, -3.718716 40.4594328, -3.7187462 40.4594328, -3.7187461 40.4594485, -3.7189183 40.4594481, -3.7189186 40.4594363, -3.719062 40.4594278, -3.7191681 40.4594035, -3.719376 40.459382, -3.7194797 40.4596388, -3.7195527 40.4597232, -3.7196233 40.4598203, -3.719688 40.4599195, -3.719711 40.4599729, -3.7197395 40.4600452, -3.7197613 40.4601207, -3.7197822 40.4602254, -3.7197916 40.4603408, -3.7197722 40.4604704, -3.7197506 40.4605506, -3.7197165 40.4606276, -3.7196725 40.4607054, -3.7196248 40.4607684, -3.7195645 40.4608289, -3.7194496 40.4609182, -3.7192935 40.4610235, -3.7192438 40.4610663, -3.7192044 40.4611262, -3.7191752 40.4611787, -3.7191454 40.461252, -3.7191392 40.461323, -3.719146 40.4613894, -3.7191632 40.4614487, -3.7192032 40.4615215, -3.7195678 40.4621033, -3.7195987 40.4621178, -3.7196392 40.4621239, -3.7196692 40.4621182, -3.7200284 40.4620129, -3.7207228 40.4618098, -3.7215447 40.4615798, -3.7215393 40.4615699, -3.7221065 40.461453, -3.7221626 40.4614777, -3.7224684 40.4614147, -3.7224794 40.4613859, -3.7235651 40.4611755, -3.7236861 40.4611525, -3.7236953 40.4611507, -3.7238734 40.4611169, -3.72383 40.4609187, -3.7238221 40.4608554, -3.7238012 40.460776, -3.723786 40.4607154, -3.7237794 40.4606623, -3.7239128 40.4606532, -3.724734 40.4606491, -3.7249786 40.4606391, -3.7252887 40.4606234, -3.7255895 40.4605986, -3.7260799 40.4605395, -3.7263756 40.4604981, -3.7268736 40.4604122, -3.7270295 40.4603841, -3.7281562 40.4601892, -3.728287 40.4601599, -3.7284604 40.4601076, -3.7286086 40.460048, -3.7287402 40.4599803, -3.7288133 40.459938, -3.7288546 40.4599109, -3.7288583 40.4599041, -3.7288572 40.4598963, -3.7288374 40.4598489, -3.7288291 40.4597964, -3.7288332 40.4597568, -3.7288411 40.4597165, -3.7288577 40.45967, -3.7288725 40.4596431, -3.7288947 40.4596161, -3.7289212 40.4595909, -3.7289627 40.4595578, -3.728987 40.4595445, -3.7290427 40.4595185, -3.7291138 40.4594932, -3.7291648 40.4594709, -3.729185 40.4594577, -3.7291879 40.4594558, -3.7292321 40.4594214, -3.7292643 40.4593852, -3.7292818 40.4593549, -3.729301 40.4593161, -3.7293274 40.4592395, -3.7293505 40.459153, -3.7293601 40.4589857, -3.729346 40.458951, -3.7292773 40.4588147, -3.7291796 40.4586212, -3.7291502 40.4585629, -3.72911 40.4584833, -3.7289659 40.4581978, -3.7292898 40.4581033, -3.7295286 40.4580305, -3.7295569 40.4579253, -3.729573 40.4578441, -3.7295845 40.4577542, -3.729587 40.4576837, -3.7295825 40.4575377, -3.729579 40.4574981, -3.729536 40.4572629, -3.7294609 40.4568472, -3.7294533 40.4568138, -3.7294364 40.4567807, -3.7292979 40.4565915, -3.7292239 40.4563787, -3.7291028 40.4564036, -3.7290097 40.4564301, -3.728976 40.4564396, -3.7289248 40.45646, -3.7287524 40.4565466, -3.7283895 40.4567289, -3.7279585 40.4568918, -3.7276823 40.4571084, -3.7274738 40.4573046, -3.7273901 40.4573389, -3.7273076 40.4573606, -3.7271279 40.4573696, -3.7263224 40.4573913, -3.7261405 40.4574259, -3.7259468 40.4575065, -3.7258637 40.4575808, -3.7258172 40.4576788, -3.7258218 40.4578173, -3.7258533 40.457993, -3.7258074 40.4580094, -3.7256165 40.4580775, -3.7255883 40.4580876, -3.7255133 40.4581143, -3.7245119 40.4571934, -3.7242235 40.4569174, -3.7242597 40.4567734, -3.7242056 40.4566095, -3.7241536 40.456538, -3.724053 40.4564631, -3.7236733 40.4562141, -3.7234047 40.4559967, -3.7233835 40.4558253, -3.7233798 40.4557835, -3.7233623 40.4556807, -3.7233785 40.4554958, -3.7234202 40.4554226, -3.7236657 40.4551891, -3.7239388 40.4549295, -3.7240306 40.4548725, -3.7241621 40.4547939, -3.7243579 40.4546724, -3.7245092 40.454487, -3.7245786 40.4542912, -3.7245859 40.4542265, -3.7245766 40.4541397, -3.7244593 40.4539709, -3.7243945 40.4539135, -3.724301 40.4538725, -3.7242176 40.4538414, -3.7241059 40.4538284, -3.7240302 40.453831, -3.7239171 40.45386, -3.7237747 40.4539307, -3.723664 40.4540202, -3.7235166 40.4541742, -3.7234492 40.4542282, -3.7233535 40.4542757, -3.7232576 40.454288, -3.7230457 40.4542695, -3.722896 40.4542347, -3.7226904 40.4542366, -3.7225142 40.4542844, -3.7223314 40.4543713, -3.7222082 40.4544586, -3.7220719 40.4545821, -3.7219933 40.4546407, -3.7218942 40.4546992, -3.7217199 40.4547563, -3.7215328 40.4548034, -3.7213265 40.4548295, -3.7212199 40.4548583, -3.7209834 40.4550193, -3.7208405 40.4551429, -3.7207646 40.4551783, -3.7206753 40.4552025, -3.720599 40.4552162, -3.7204715 40.4552289, -3.7203861 40.4552286, -3.7203064 40.4552246, -3.720211 40.4552157, -3.7201191 40.4551945, -3.720049 40.4551601, -3.7199856 40.4551244))",Dehesa de la Villa,park_929,40.45802062942302,-3.7223511846200297,park,0.0
"POLYGON ((-3.7161127 40.474575, -3.7160933 40.4745003, -3.7156553 40.4745823, -3.7156389 40.4745264, -3.7159189 40.4744718, -3.7162428 40.4744067, -3.7160853 40.4739587, -3.7159783 40.473651, -3.7158314 40.4732303, -3.7159737 40.4732333, -3.7159837 40.4732597, -3.716024 40.4733663, -3.7160337 40.473392, -3.7160645 40.4734735, -3.7161411 40.473682, -3.7169912 40.4735014, -3.7169146 40.4732929, -3.7169972 40.473271, -3.7170517 40.4732585, -3.7173676 40.4741534, -3.717749 40.474073, -3.7178336 40.4740574, -3.7178748 40.474181, -3.7174825 40.4742624, -3.7178965 40.4752523, -3.7177439 40.4752858, -3.7176465 40.4750029, -3.7164687 40.4752445, -3.7165707 40.4755317, -3.7165171 40.4755409, -3.7162209 40.4756026, -3.7162867 40.4754814, -3.7162811 40.475432, -3.7162884 40.4754305, -3.7163776 40.4754126, -3.716312 40.4752233, -3.7162164 40.4749532, -3.7161 40.4746286, -3.7161127 40.474575))",Parque del Cerro Peñabel,park_931,40.47440170111408,-3.716808697259458,park,0.0
"POLYGON ((-3.7154714 40.4821665, -3.7156567 40.4821045, -3.7158425 40.4820441, -3.7159689 40.4819983, -3.7158788 40.4818568, -3.7159203 40.4817828, -3.7158765 40.481714, -3.7157912 40.4815783, -3.7157032 40.4814423, -3.7156455 40.4813507, -3.7155991 40.4813642, -3.7144772 40.4817546, -3.7144413 40.4817684, -3.7144977 40.4818687, -3.7145706 40.4820012, -3.7146467 40.482136, -3.7146878 40.4822053, -3.7147235 40.4821971, -3.7148367 40.482393, -3.7149564 40.4823499, -3.7151524 40.4822792, -3.7153374 40.4822153, -3.7154065 40.482333, -3.7155458 40.4822915, -3.7154714 40.4821665))",Plaza de la Carolina,park_932,40.4818782559247,-3.7152292943609897,park,0.0
"POLYGON ((-3.7133765 40.4825171, -3.7133101 40.4823759, -3.7132474 40.4822427, -3.7131977 40.4821372, -3.713176 40.4821435, -3.713159 40.4821485, -3.7120127 40.4824356, -3.7119944 40.4824749, -3.7122491 40.4831143, -3.7124289 40.4830684, -3.7126131 40.4830213, -3.7127947 40.4829749, -3.7129481 40.4829391, -3.7131299 40.482892, -3.7133145 40.4828455, -3.7134599 40.4828077, -3.7133937 40.4826604, -3.7134129 40.4825905, -3.7133765 40.4825171))",Plaza de Esquivias,park_934,40.48262421998775,-3.712728280036832,park,0.0
"POLYGON ((-3.7305271 40.4508425, -3.7304737 40.4508521, -3.7306172 40.4517105, -3.7320494 40.4515596, -3.7319195 40.4508374, -3.7312224 40.4509052, -3.7311176 40.4509192, -3.7311041 40.4509595, -3.7310884 40.4509862, -3.7310643 40.4510132, -3.7310387 40.4510359, -3.7310016 40.4510563, -3.7309581 40.4510731, -3.7309134 40.4510811, -3.7308701 40.4510832, -3.7308332 40.4510806, -3.7307874 40.4510709, -3.7307425 40.4510535, -3.7307057 40.4510306, -3.7306803 40.4510073, -3.7306579 40.4509792, -3.7306398 40.4509403, -3.7306344 40.4509085, -3.7306186 40.4509098, -3.7306041 40.4508354, -3.7305271 40.4508425))",Jardín del Profesor Joaquín Garrigues,park_936,40.45127864556718,-3.731274406775118,park,0.0
"POLYGON ((-3.7184137 40.4660692, -3.7180106 40.4662776, -3.7175156 40.4664615, -3.7169431 40.4665481, -3.7160864 40.4666518, -3.7156528 40.4667271, -3.7156585 40.4668093, -3.7157383 40.4668591, -3.7164192 40.4669919, -3.7170228 40.4671211, -3.7177559 40.4667797, -3.7179533 40.4665481, -3.7185924 40.4666744, -3.7188961 40.4665531, -3.7192988 40.4664454, -3.7189843 40.4660989, -3.7189361 40.4660457, -3.718547 40.4662875, -3.7184137 40.4660692))",Parque de Luisa Carnés,park_937,40.46661660294996,-3.7175283018061065,park,0.0
"POLYGON ((-3.6703849 40.4303893, -3.6703656 40.4304305, -3.6703449 40.4304636, -3.6694972 40.4305601, -3.6688177 40.4306375, -3.6685142 40.4306757, -3.6676371 40.4307731, -3.6676013 40.4307371, -3.6675646 40.4307003, -3.6678965 40.4299993, -3.6680166 40.4297697, -3.6685647 40.4287753, -3.6686232 40.4287761, -3.6687049 40.4287711, -3.6687543 40.4287644, -3.6688213 40.428753, -3.6688331 40.4287669, -3.6689097 40.4288576, -3.6690541 40.4290284, -3.6691354 40.4291246, -3.6691704 40.4291659, -3.6691952 40.4291953, -3.6692322 40.429239, -3.6693149 40.4291978, -3.6693406 40.4291851, -3.669423 40.4291448, -3.6698263 40.4296269, -3.6698484 40.4296533, -3.6698678 40.4296786, -3.670315 40.4302153, -3.6703849 40.4303893))",Jardines de Eva Duarte de Perón,park_939,40.429936416913854,-3.6689159331928183,park,0.0
"POLYGON ((-3.7315231 40.3885538, -3.7314311 40.3884931, -3.7309073 40.3882626, -3.7307996 40.388227, -3.7304204 40.3883863, -3.7305619 40.3884081, -3.7306046 40.3884147, -3.7306433 40.3884207, -3.7306787 40.3884266, -3.7307534 40.3884954, -3.730834 40.3884485, -3.7311754 40.3887492, -3.7312001 40.388763, -3.7312253 40.3887771, -3.7315231 40.3885538))",Glorieta del Valle de Oro,park_940,40.38847616598901,-3.731037797065112,park,0.0
"POLYGON ((-3.7314651 40.3879597, -3.7312552 40.3878635, -3.7314119 40.3877503, -3.731573 40.387821, -3.7321059 40.3880533, -3.7322629 40.3881146, -3.7317333 40.3884562, -3.7312395 40.3882536, -3.7312934 40.388211, -3.7314651 40.3879597))",Plaza de Oporto,park_941,40.388122710129075,-3.731688130010193,park,0.0
"POLYGON ((-3.6596952 40.4217, -3.6596929 40.4217182, -3.659651 40.4222399, -3.6596904 40.4225451, -3.6597796 40.42305, -3.6598046 40.4233801, -3.6598964 40.4239279, -3.6599752 40.4243231, -3.6599797 40.4243459, -3.6601669 40.4250959, -3.6602017 40.4250903, -3.6602226 40.425087, -3.6605547 40.4250337, -3.6605794 40.4250557, -3.6605373 40.4250625, -3.6602292 40.425112, -3.6601737 40.4251209, -3.6602542 40.4254371, -3.6602924 40.4255759, -3.6604394 40.4261384, -3.6605003 40.4263703, -3.660551 40.4265686, -3.6605814 40.4266934, -3.6606077 40.4268286, -3.6606169 40.4268756, -3.6606761 40.4268731, -3.6608409 40.4268659, -3.6610043 40.4268613, -3.6610113 40.4269166, -3.6608472 40.4269246, -3.6606861 40.426934, -3.6606291 40.4269365, -3.6607738 40.4280745, -3.6608757 40.4288433, -3.6608904 40.4289297, -3.6609177 40.4289369, -3.660941 40.428939, -3.6609719 40.4289391, -3.6610021 40.4289497, -3.6610581 40.4289837, -3.6610994 40.4290095, -3.6611229 40.4290588, -3.6611215 40.4291553, -3.6611126 40.4292596, -3.6610785 40.4294192, -3.6610828 40.4295077, -3.6615456 40.4295508, -3.6615484 40.4295143, -3.6616044 40.429526, -3.6616419 40.4295292, -3.6616306 40.429513, -3.6616292 40.4294128, -3.6616278 40.4293858, -3.6616533 40.4293826, -3.661632 40.4290861, -3.661629 40.4290331, -3.6616254 40.4289977, -3.6616211 40.4289787, -3.6616233 40.4289204, -3.6616347 40.4289248, -3.6616512 40.4289259, -3.6616618 40.4289178, -3.6616618 40.428893, -3.6616469 40.42878, -3.661604 40.4287718, -3.6615017 40.4280504, -3.6615403 40.4280504, -3.6615245 40.4279604, -3.6615181 40.4278996, -3.6614817 40.4279061, -3.6613386 40.4268896, -3.6613701 40.4269016, -3.6613572 40.4267551, -3.6613222 40.4267535, -3.6611991 40.4257935, -3.6612363 40.4257652, -3.6612364 40.4257345, -3.6612132 40.4257155, -3.6612014 40.4256863, -3.6611454 40.4252981, -3.6611425 40.4252678, -3.6610806 40.4248637, -3.6610703 40.424781, -3.6611358 40.4247855, -3.6611987 40.4247898, -3.6612059 40.4247789, -3.6612559 40.4247855, -3.6613428 40.424796, -3.6613414 40.4246894, -3.6613649 40.4245885, -3.6613635 40.4244785, -3.6613811 40.4244112, -3.66139 40.4243181, -3.6614003 40.4242003, -3.6614033 40.4241644, -3.6614106 40.4241307, -3.6614254 40.4240993, -3.6614445 40.4240892, -3.6614603 40.4240453, -3.6614903 40.423962, -3.6617347 40.4239562, -3.6618454 40.4239523, -3.6620183 40.4239499, -3.66224 40.4239459, -3.6622905 40.4239434, -3.6623075 40.4239413, -3.6623567 40.4239347, -3.6625164 40.4239134, -3.6625558 40.4239081, -3.6626616 40.4238711, -3.6627552 40.4238384, -3.6627974 40.423824, -3.6627996 40.4238175, -3.6628072 40.4237783, -3.6628094 40.4237611, -3.6628276 40.4236118, -3.6628296 40.4235965, -3.6628298 40.4235847, -3.6628422 40.4235107, -3.6628785 40.423272, -3.6628859 40.4232126, -3.6628358 40.4231935, -3.6628299 40.4231756, -3.6628331 40.4231567, -3.6628367 40.4231272, -3.6628417 40.4230925, -3.6628593 40.4230824, -3.662908 40.4230645, -3.6629275 40.4229005, -3.662933 40.4228545, -3.6629551 40.4226696, -3.6629713 40.4226696, -3.6629815 40.4225829, -3.6630129 40.422296, -3.6629862 40.4221226, -3.6629815 40.4220947, -3.662978 40.4220715, -3.6629745 40.4220482, -3.6629711 40.4220287, -3.6629699 40.42202, -3.6629407 40.4218611, -3.6629129 40.4217041, -3.662893 40.4215915, -3.6628604 40.4214136, -3.6628532 40.4213684, -3.6623695 40.4214617, -3.6621932 40.4214916, -3.6619294 40.4215286, -3.6615242 40.4215712, -3.6608785 40.4215808, -3.6608421 40.421583, -3.6607897 40.421582, -3.6598232 40.4215951, -3.6598176 40.4217059, -3.6597729 40.4217037, -3.6596952 40.4217))",Parque de la Quinta de la Fuente del Berro,park_946,40.42411005468689,-3.66117755940227,park,0.0
"POLYGON ((-3.7169177 40.4480342, -3.7166114 40.4479141, -3.7161844 40.4477467, -3.7164085 40.4474229, -3.7164766 40.4474515, -3.7165205 40.4473847, -3.7170398 40.4475902, -3.716969 40.4476972, -3.7171142 40.4477579, -3.7169177 40.4480342))",Plaza Ciudad de Viena,park_953,40.44770319887324,-3.716666427951953,park,0.0
"POLYGON ((-3.6987443 40.4074499, -3.6988836 40.4074142, -3.698841 40.4073178, -3.6987914 40.4072048, -3.6980503 40.4073931, -3.6979864 40.407409, -3.6980138 40.4074718, -3.6980318 40.4075132, -3.6980595 40.4075755, -3.698072 40.4076025, -3.6980816 40.4076208, -3.6986054 40.4074843, -3.698637 40.4075547, -3.6986767 40.4076436, -3.6986882 40.4076694, -3.6987223 40.4077458, -3.69886 40.4077101, -3.6987943 40.4075631, -3.6987443 40.4074499))",Esta es una Plaza,park_957,40.407444849916565,-3.6984867491633198,park,0.0
"POLYGON ((-3.6795799 40.4560189, -3.6795944 40.4560577, -3.6796025 40.4560792, -3.6796123 40.4561055, -3.6796785 40.4562821, -3.6796921 40.4563184, -3.679697 40.4563317, -3.6797755 40.4565411, -3.6798054 40.456621, -3.679766 40.4566298, -3.6797309 40.4566377, -3.6794043 40.4567111, -3.6793375 40.4567261, -3.6792859 40.4567377, -3.679072 40.4567857, -3.6791008 40.4561276, -3.6792062 40.4561037, -3.6792431 40.4560953, -3.6792871 40.4560853, -3.6795799 40.4560189))",Parque de Juan de la Cosa,park_960,40.45641028654289,-3.679393056667456,park,0.0
"POLYGON ((-3.6998856 40.4806372, -3.6992862 40.4805739, -3.6992228 40.4805638, -3.6991715 40.4805441, -3.6991336 40.4805247, -3.6990995 40.4804994, -3.6990701 40.4804699, -3.6990487 40.480437, -3.6990336 40.4804017, -3.699027 40.4803668, -3.6990323 40.4803029, -3.6990597 40.4801724, -3.6990811 40.480037, -3.6990851 40.4800113, -3.6990438 40.4800074, -3.6989126 40.4799952, -3.6985625 40.4799624, -3.6974484 40.4798556, -3.6966833 40.4797864, -3.6953576 40.4796473, -3.693595 40.4794766, -3.6921243 40.47931, -3.6918126 40.479307, -3.6909887 40.4792454, -3.6909265 40.4792451, -3.690885 40.4792464, -3.6908144 40.4792511, -3.6907597 40.479257, -3.6906981 40.4792635, -3.6906392 40.4792739, -3.690584 40.4792868, -3.6905169 40.4793048, -3.6904201 40.479337, -3.6903579 40.47936, -3.6902969 40.4793859, -3.6901874 40.4794345, -3.6900499 40.4795077, -3.6899696 40.479557, -3.6899284 40.4795888, -3.6898932 40.4796227, -3.6898641 40.4796608, -3.6898382 40.4797013, -3.6898173 40.4797369, -3.6897964 40.4797704, -3.6897783 40.4798114, -3.6897568 40.4798649, -3.6897365 40.4799247, -3.689715 40.4799971, -3.6896606 40.480187, -3.6896103 40.4804142, -3.6896173 40.4804574, -3.689662 40.4804959, -3.6896932 40.4805099, -3.6897653 40.4805257, -3.6905488 40.4806307, -3.6909201 40.4807016, -3.6920222 40.4810761, -3.692751 40.4811514, -3.6932615 40.4812931, -3.6933253 40.4812846, -3.6933788 40.4812646, -3.6934391 40.4812166, -3.6934926 40.4811394, -3.6935192 40.4811459, -3.693545 40.481154, -3.6935738 40.4810964, -3.6935957 40.4810951, -3.6935964 40.4811031, -3.6936212 40.4811029, -3.6936228 40.4811096, -3.6936473 40.48111, -3.6936487 40.4811157, -3.6936733 40.4811154, -3.6936736 40.4811213, -3.6936999 40.4811213, -3.6937019 40.4811298, -3.6937261 40.4811306, -3.6937273 40.4811362, -3.6937525 40.4811357, -3.693753 40.4811435, -3.6937784 40.4811437, -3.6937784 40.48115, -3.6938048 40.4811512, -3.6938045 40.4811587, -3.6938298 40.4811586, -3.6938307 40.4811646, -3.6938569 40.4811647, -3.6938569 40.4811708, -3.6938838 40.4811718, -3.6938839 40.4811783, -3.6939097 40.4811791, -3.6939111 40.4811857, -3.693935 40.4811859, -3.693936 40.4811922, -3.6939606 40.4811912, -3.6939624 40.4811985, -3.6939872 40.4811981, -3.6939885 40.4812045, -3.6940146 40.4812044, -3.6940156 40.4812117, -3.6940404 40.4812124, -3.6940404 40.4812192, -3.6940548 40.4812207, -3.6940556 40.481227, -3.6940929 40.4812305, -3.6940964 40.4813246, -3.6941052 40.4814462, -3.6941067 40.4814917, -3.694307 40.481495, -3.6944199 40.4814893, -3.6945132 40.4814761, -3.6946487 40.4814521, -3.6948086 40.481405, -3.695316 40.4812149, -3.695729 40.4811169, -3.6960884 40.4810884, -3.6965474 40.4811103, -3.6968019 40.4811455, -3.6971828 40.4812516, -3.6975583 40.481427, -3.697789 40.4816025, -3.6979767 40.4817616, -3.6989477 40.4830224, -3.6992855 40.4828845, -3.6991499 40.4826673, -3.6997268 40.4824589, -3.6998625 40.4826762, -3.6999723 40.4826634, -3.7004901 40.4824792, -3.7024688 40.481753, -3.702286 40.4814706, -3.7019494 40.4815229, -3.7019289 40.4814646, -3.701885 40.4813399, -3.7016755 40.4807451, -3.701529 40.4807412, -3.7004093 40.4807123, -3.7003967 40.4806769, -3.6998856 40.4806372))",Parque Norte - Carmen Tagle,park_963,40.48075575335507,-3.69609606462582,park,0.0
"POLYGON ((-3.6500086 40.4765263, -3.6498656 40.4762409, -3.6494774 40.4763506, -3.6496272 40.4766382, -3.6500086 40.4765263))",Plaza de Alcaudete,park_970,40.47643880982857,-3.6497441374365405,park,0.0
"POLYGON ((-3.6763293 40.4607207, -3.6761603 40.4606982, -3.6761215 40.4608441, -3.6757151 40.4607992, -3.6756802 40.4608186, -3.6756226 40.460786, -3.6756588 40.4606645, -3.6757225 40.4605692, -3.6757781 40.460486, -3.6761714 40.4604863, -3.6762475 40.4605635, -3.6762918 40.4605931, -3.6763615 40.460639, -3.6763581 40.4606622, -3.6763293 40.4607207))",Jardines de Gloria Fuertes,park_972,40.46065598326106,-3.675969738191181,park,0.0
"POLYGON ((-3.6949672 40.40242, -3.6953738 40.4024505, -3.6953721 40.4023805, -3.6958963 40.4024149, -3.695898 40.4023948, -3.6959327 40.4020858, -3.6945666 40.4020125, -3.694543 40.4022253, -3.6948263 40.4022458, -3.6948082 40.4023774, -3.6949712 40.4023876, -3.6949672 40.40242))",Jardín de Palestina,park_978,40.40221888956782,-3.6952647242262646,park,0.0
"POLYGON ((-3.7082926 40.3797411, -3.707752 40.3791188, -3.7078292 40.3797954, -3.7082926 40.3797411))",Plaza del Mirador de Orcasitas,park_983,40.37955176666667,-3.7079579333333337,park,0.0
"POLYGON ((-3.6700607 40.4032525, -3.670033 40.4032652, -3.6696559 40.4034378, -3.6696835 40.4033502, -3.6697579 40.4031144, -3.6697813 40.4031167, -3.6697995 40.4031218, -3.6700607 40.4032525))",Plaza Hans Kelsen,park_985,40.40326494586557,-3.6698262501499723,park,0.0
"POLYGON ((-3.6866087 40.3835531, -3.685453 40.3837844, -3.6852372 40.3838593, -3.6851697 40.3838986, -3.6853097 40.3846869, -3.6853929 40.3844946, -3.686252 40.3839186, -3.686312 40.383882, -3.686386 40.3838474, -3.6864245 40.3838366, -3.6864646 40.3838288, -3.6865048 40.3838263, -3.6865461 40.3838265, -3.6865889 40.3838329, -3.6866273 40.3838412, -3.6866715 40.3838564, -3.6867137 40.3838765, -3.6867533 40.3839045, -3.6869081 40.3838012, -3.6871094 40.3839776, -3.6873032 40.3841479, -3.6874622 40.3842827, -3.6876534 40.3844562, -3.6877296 40.3844461, -3.6872149 40.3838169, -3.6870622 40.3836587, -3.6869798 40.3836082, -3.6868907 40.3835722, -3.6867328 40.3835484, -3.6866087 40.3835531))",Jardín de Embajadores M-30,park_991,40.38395478835416,-3.6861354309210648,park,0.0
"POLYGON ((-3.7117959 40.3849713, -3.7119191 40.3850135, -3.7119987 40.3849461, -3.7123547 40.384797, -3.7125823 40.3847912, -3.7126885 40.3848317, -3.7128867 40.3847666, -3.7130214 40.3847846, -3.7133159 40.3848386, -3.7134106 40.3849666, -3.7141594 40.3846345, -3.7141603 40.3844489, -3.7141587 40.3844269, -3.7141265 40.3839166, -3.7144882 40.3835801, -3.7144265 40.3835073, -3.7138272 40.3838195, -3.7135505 40.3836844, -3.7135076 40.3835876, -3.713489 40.3834919, -3.7133979 40.3831936, -3.7133446 40.3830897, -3.7133424 40.3828413, -3.7133411 40.3827002, -3.7132561 40.3827039, -3.7131296 40.3827093, -3.7129767 40.3827829, -3.7128154 40.3827843, -3.7121556 40.38279, -3.711738 40.3827936, -3.7116504 40.3827164, -3.7115512 40.3827208, -3.7114095 40.3828107, -3.7113728 40.382834, -3.7113916 40.3836665, -3.7114828 40.3836629, -3.711523 40.3836839, -3.7115847 40.3841783, -3.7114747 40.3842335, -3.7115358 40.3844734, -3.7116773 40.3848125, -3.7116938 40.3848345, -3.7117959 40.3849713))",Parque de Olof Palme,park_997,40.38386424925085,-3.7126763781739527,park,0.0
"POLYGON ((-3.7276253 40.3726633, -3.7275502 40.3727124, -3.7264976 40.3727652, -3.7264469 40.3727317, -3.7264612 40.3721852, -3.7271167 40.3722001, -3.7275739 40.3722065, -3.7276199 40.3722056, -3.7276253 40.3726633))",Jardín de los Pozuelos,park_998,40.372467770922974,-3.7270228880360516,park,0.0
"POLYGON ((-3.711052 40.4336152, -3.7110754 40.4333056, -3.7114978 40.433311, -3.7115026 40.4332644, -3.7113139 40.4332578, -3.7109891 40.4332494, -3.7107891 40.4332413, -3.7107893 40.4333018, -3.7107649 40.4332927, -3.7107581 40.433291, -3.7104588 40.4332863, -3.7104345 40.4336081, -3.711052 40.4336152))",Jardín de José Luis Sampedro,park_1007,40.433425442412805,-3.710813868983043,park,0.0
